stop_id,stop_code,stop_name,tts_stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
1646,831646,Executive Pkwy + Bishop Dr And Camino Ramon,Executive Parkway between Bishop Drive and Camino Ramon,37.768968,-121.964549,0,,0
1643,831643,Executive Pkwy + Camino Ramon And Bishop Dr,Executive Parkway between Camino Ramon and Bishop Drive,37.769286,-121.964032,0,,1
1644,831644,Executive Pkwy + Bishop Dr,Executive Parkway and Bishop Drive,37.767315,-121.96888,0,,1
436,83436,Fairview Dr + Potomac Ct,Fairview Drive and Potomac Court,38.001631,-121.844764,0,,1
437,83437,Fairview Dr + Potomac Ct,Fairview Drive and Potomac Court,38.00141,-121.845102,0,,1
1651,831651,Fostoria Way + Camino Ramon,Fostoria Way and Camino Ramon,37.782056,-121.971165,0,,1
1652,831652,Fostoria Way + Camino Ramon,Fostoria Way and Camino Ramon,37.781338,-121.972914,0,,1
1650,831650,Fostoria Way + Crow Canyon Pl,Fostoria Way and Crow Canyon Place,37.78102,-121.973192,0,,1
630,83630,Fry Way + Clayton Rd,Fry Way and Clayton Road,37.972526,-122.040814,0,,1
629,83629,Fry Way + Clayton Rd,Fry Way and Clayton Road,37.972274,-122.040856,0,,1
2287,832287,Galindo St + Cowell Rd,Galindo Street and Cowell Road,37.968896,-122.031856,0,,1
632,83632,Galaxy Way + Meridian Park Blvd,Galaxy Way and Meridian Park Boulevard,37.976075,-122.055835,0,,1
631,83631,Galaxy Way + Meridian Park Blvd,Galaxy Way and Meridian Park Boulevard,37.976075,-122.056152,0,,1
634,83634,Gateway Blvd + Clayton Rd,Gateway Boulevard and Clayton Road,37.971255,-122.042722,0,,1
635,83635,Gateway Blvd + Willow Pass Rd,Gateway Boulevard and Willow Pass Road,37.971786,-122.043488,0,,1
2070,832070,Glacier Dr + Muir Rd,Glacier Drive and Muir Road,37.990604,-122.086991,0,,1
1467,831467,Golf Club Rd + College Dr,Golf Club Road and College Drive,37.971621,-122.065481,0,,1
638,83638,Grant St + Bonifacio St,Grant Street and Bonifacio Street,37.97981,-122.034854,0,,1
2284,832284,Grant St + Clayton Rd,Grant Street and Clayton Road,37.975582,-122.0317,0,,1
641,83641,Grant St + Fairfield Ave,Grant Street and Fairfield Avenue,37.987475,-122.039582,0,,0
643,83643,Grant St + Gill Dr,Grant Street and Gill Drive,37.984256,-122.037555,0,,0
640,83640,Grant St + Karren St,Grant Street and Karren Street,37.985686,-122.03851,0,,1
642,83642,Grant St + Mildred St,Grant Street and Mildred Street,37.986485,-122.039185,0,,1
637,83637,Grant St + Pacheco St,Grant Street and Pacheco Street,37.978775,-122.034264,0,,1
1488,831488,Gregory Ln + Contra Costa Blvd,Gregory Lane and Contra Costa Boulevard,37.947885,-122.061359,0,,1
1474,831474,Gregory Ln + Contra Costa Blvd,Gregory Lane and Contra Costa Boulevard,37.94807,-122.061219,0,,1
1482,831482,Gregory Ln + Brandon Rd,Gregory Lane and Brandon Road,37.947861,-122.077214,0,,1
1480,831480,Gregory Ln + Brandon Rd,Gregory Lane and Brandon Road,37.947973,-122.078325,0,,1
1487,831487,Gregory Ln + Cleaveland Rd,Gregory Lane and Cleaveland Road,37.947861,-122.063802,0,,1
1475,831475,Gregory Ln + Cleaveland Rd,Gregory Lane and Cleaveland Road,37.948008,-122.064657,0,,1
1484,831484,Gregory Ln + Kahrs Ave,Gregory Lane and Kahrs Avenue,37.947901,-122.072822,0,,1
1478,831478,Gregory Ln + Kahrs Ave,Gregory Lane and Kahrs Avenue,37.948013,-122.073875,0,,1
1486,831486,Gregory Ln + Moiso Ln,Gregory Lane and Moiso Lane,37.947916,-122.066842,0,,1
1476,831476,Gregory Ln + Moiso Ln,Gregory Lane and Moiso Lane,37.948068,-122.066922,0,,1
1485,831485,Gregory Ln + Price Ln,Gregory Lane and Price Lane,37.947953,-122.070657,0,,1
1479,831479,Gregory Ln + Helen Rd And Brandon Rd,Gregory Lane between Helen Road and Brandon Road,37.947996,-122.0762,0,,1
644,83644,Grant St + High School Ave,Grant Street and High School Avenue,37.984061,-122.036007,0,,1
639,83639,Grant St + High School Ave,Grant Street and High School Avenue,37.984013,-122.03529,0,,1
1481,831481,Gregory Ln + Pleasant Hill Rd,Gregory Lane and Pleasant Hill Road,37.94783,-122.081684,0,,1
1483,831483,Gregory Ln + Rolling Green Cir,Gregory Lane and Rolling Green Circle,37.947861,-122.075087,0,,1
1111,831111,Green Valley Rd + Compo Via,Green Valley Road and Compo Via,37.84223,-121.978814,0,,1
1112,831112,Green Valley Rd + Donna Ln,Green Valley Road and Donna Lane,37.839011,-121.978517,0,,1
1115,831115,Hartz Ave + Prospect Ave,Hartz Avenue and Prospect Avenue,37.82175,-122.000161,0,,1
1176,831176,Happy Valley Rd + Franklin Ln,Happy Valley Road and Franklin Lane,37.902256,-122.13648,0,,0
1179,831179,Happy Valley Rd + Mt Diablo Blvd,Happy Valley Road and Mount Diablo Boulevard,37.891716,-122.12584,0,,1
1177,831177,Happy Valley Rd + Panorama Dr,Happy Valley Road and Panorama Drive,37.905395,-122.14246,0,,1
1175,831175,Happy Valley Rd + Rose Ln,Happy Valley Road and Rose Lane,37.900988,-122.13338,0,,1
1174,831174,Happy Valley Rd + Upper Happy Valley Rd,Happy Valley Road and Upper Happy Valley Road,37.906471,-122.152878,0,,0
975,83975,Hillgrade Ave + Iron Horse Trail,Hillgrade Avenue and Iron Horse Trail,37.868381,-122.046477,0,,0
1180,831180,Hidden Valley Rd + Blackthorn Dr,Hidden Valley Road and Blackthorn Drive,37.89239,-122.16364,0,,0
1181,831181,Hidden Valley Rd + Crest Rd,Hidden Valley Road and Crest Road,37.890506,-122.158117,0,,0
1304,831304,Howe Rd + Buena Vida Ct,Howe Road and Buena Vida Court,37.997276,-122.119934,0,,1
1373,831373,Honey Hill Rd + Miner Rd,Honey Hill Road and Miner Road,37.902848,-122.170792,0,,0
1303,831303,Howe Rd + Contra Costa Housing Choice Voucher Office,Howe Road and Contra Costa Housing Choice Voucher Office,37.999391,-122.11685,0,,1
1302,831302,Howe Rd + Parkway Dr,Howe Road and Parkway Drive,38.001005,-122.113929,0,,1
1374,831374,Ivy Dr + Descanso Dr,Ivy Drive and Descanso Drive,37.853296,-122.146692,0,,1
647,83647,John Glenn Dr + Burnett Ave,John Glenn Drive and Burnett Avenue,37.977915,-122.054365,0,,0
645,83645,John Glenn Dr + Concord Ave,John Glenn Drive and Concord Avenue,37.979549,-122.055161,0,,1
646,83646,John Glenn Dr + Concord Ave,John Glenn Drive and Concord Avenue,37.97958,-122.055497,0,,1
2087,832087,John Muir Medical Center Walnut Creek,John Muir Medical Center Walnut Creek,37.912265,-122.040377,0,,1
2181,832181,John Muir Medical Center Walnut Creek,John Muir Medical Center Walnut Creek,37.912608,-122.041729,0,,1
1959,831959,Kirker Pass Rd + Allegro Ave,Kirker Pass Road and Allegro Avenue,37.953726,-121.954932,0,,1
443,83443,Kirker Pass Rd + Castlewood Dr,Kirker Pass Road and Castlewood Drive,37.995415,-121.897097,0,,0
442,83442,Kirker Pass Rd + Castlewood Dr,Kirker Pass Road and Castlewood Drive,37.995851,-121.897554,0,,1
650,83650,Kirker Pass Rd + Clayton Rd,Kirker Pass Road and Clayton Road,37.953373,-121.956005,0,,1
648,83648,Kirker Pass Rd + Olive Dr,Kirker Pass Road and Olive Drive,37.954863,-121.953542,0,,1
649,83649,Kirker Pass Rd + Olive Dr,Kirker Pass Road and Olive Drive,37.955105,-121.953642,0,,1
657,83657,Laguna St + Ellis Park,Laguna Street and Ellis Park,37.970336,-122.035589,0,,1
656,83656,Laguna St + Detroit Ave,Laguna Street and Detroit Avenue,37.968293,-122.040575,0,,1
655,83655,Laguna St + Ellis St,Laguna Street and Ellis Street,37.969668,-122.03698,0,,1
665,83665,Landana Dr + Beechwood Dr,Landana Drive and Beechwood Drive,37.983083,-121.998862,0,,1
664,83664,Landana Dr + Cottonwood Dr,Landana Drive and Cottonwood Drive,37.980763,-121.996755,0,,1
662,83662,Landana Dr + Cottonwood Dr,Landana Drive and Cottonwood Drive,37.980826,-121.996974,0,,0
667,83667,Landana Dr + Larkspur Dr,Landana Drive and Larkspur Drive,37.989401,-122.004535,0,,1
2187,832187,Landana Dr + Mulberry Dr,Landana Drive and Mulberry Drive,37.978721,-121.994192,0,,1
660,83660,Landana Dr + Sandalwood Dr,Landana Drive and Sandalwood Drive,37.98463,-121.999617,0,,1
661,83661,Landana Dr + Silverwood Dr,Landana Drive and Silverwood Drive,37.983303,-121.99904,0,,0
666,83666,Landana Dr + Village Rd,Landana Drive and Village Road,37.987081,-122.001019,0,,0
659,83659,Landana Dr + Village Rd,Landana Drive and Village Road,37.987033,-122.001039,0,,0
658,83658,Landana Dr + Willow Pass Rd,Landana Drive and Willow Pass Road,37.989823,-122.00535,0,,1
1991,831991,Lennon Ln + N Wiget Ln,Lennon Lane and North Wiget Lane,37.927635,-122.029807,0,,1
1752,831752,Lilac Dr + Lancaster Rd,Lilac Drive and Lancaster Road,37.890117,-122.060646,0,,1
977,83977,Lilac Dr + Newell Ave,Lilac Drive and Newell Avenue,37.890165,-122.064457,0,,0
1981,831981,Locust St + Mt Diablo Blvd,Locust Street and Mount Diablo Boulevard,37.897126,-122.061417,0,,1
1759,831759,Locust St + Olympic Blvd,Locust Street and Olympic Boulevard,37.895978,-122.061417,0,,1
2152,832152,Lusitano St + Charbray St,Lusitano Street and Charbray Street,37.79531,-121.882494,0,,0
453,83453,Marsh Creek Rd + El Molino Dr,Marsh Creek Road and El Molino Drive,37.93391,-121.92825,0,,1
668,83668,Market St + Clayton Rd And Meadow Ln,Market Street between Clayton Road and Meadow Lane,37.96773,-122.047769,0,,1
454,83454,Marsh Creek Rd + Bigelow St,Marsh Creek Road and Bigelow Street,37.932405,-121.923959,0,,1
452,83452,Marsh Creek Rd + Greystone Rd,Marsh Creek Road and Greystone Road,37.935328,-121.932224,0,,1
499,83499,Marsh Creek Rd + High St,Marsh Creek Road and High Street,37.940065,-121.933515,0,,1
669,83669,Market St + Clayton Rd,Market Street and Clayton Road,37.969226,-122.046982,0,,1
671,83671,Mason Cir + Commercial Support Services,Mason Circle and Commercial Support Services,38.009393,-122.040517,0,,1
672,83672,Mason Cir + Bates Ave,Mason Circle and Bates Avenue,38.012371,-122.039324,0,,0
670,83670,Mason Cir + Bates Ave,Mason Circle and Bates Avenue,38.011026,-122.041172,0,,0
1208,831208,Mt Diablo Blvd + Golden Gate Way,Mount Diablo Boulevard and Golden Gate Way,37.893036,-122.111387,0,,1
1206,831206,Mt Diablo Blvd + Golden Gate Way,Mount Diablo Boulevard and Golden Gate Way,37.892063,-122.117824,0,,1
2101,832101,Mt Diablo Blvd + Lafayette Cemetery,Mount Diablo Boulevard and Lafayette Cemetery,37.896728,-122.10022,0,,1
1201,831201,Mt Diablo Blvd + Gallagher,Mount Diablo Boulevard and Gallagher,37.889775,-122.130619,0,,1
1199,831199,Mt Diablo Blvd + Lafayette Reservoir Recreational Area,Mount Diablo Boulevard and Lafayette Reservoir Recreational Area,37.88799,-122.13944,0,,1
1197,831197,Mt Diablo Blvd + Acalanes Rd,Mount Diablo Boulevard and Acalanes Road,37.889933,-122.153407,0,,1
1193,831193,Mt Diablo Blvd + Brown Ave,Mount Diablo Boulevard and Brown Avenue,37.893661,-122.109975,0,,0
1211,831211,Mt Diablo Blvd + Carol Ln,Mount Diablo Boulevard and Carol Lane,37.895901,-122.1032,0,,1
2097,832097,Mt Diablo Blvd + Carol Ln,Mount Diablo Boulevard and Carol Lane,37.896122,-122.103272,0,,0
1213,831213,Mt Diablo Blvd + First St,Mount Diablo Boulevard and First Street,37.892338,-122.115837,0,,1
1195,831195,Mt Diablo Blvd + First St,Mount Diablo Boulevard and First Street,37.892401,-122.11681,0,,1
1210,831210,Mt Diablo Blvd + Hampton Dr,Mount Diablo Boulevard and Hampton Drive,37.894805,-122.1063,0,,0
1191,831191,Mt Diablo Blvd + Hampton Rd,Mount Diablo Boulevard and Hampton Road,37.895091,-122.106042,0,,1
1791,831791,Mt Diablo Blvd + Locust St,Mount Diablo Boulevard and Locust Street,37.897316,-122.06098,0,,1
1212,831212,Mt Diablo Blvd + Mt Diablo Ct,Mount Diablo Boulevard and Mount Diablo Court,37.89657,-122.097935,0,,1
1190,831190,Mt Diablo Blvd + Mt Diablo Ct,Mount Diablo Boulevard and Mount Diablo Court,37.896796,-122.097935,0,,0
1205,831205,Mt Diablo Blvd + Moraga Rd,Mount Diablo Boulevard and Moraga Road,37.891888,-122.119492,0,,1
1196,831196,Mt Diablo Blvd + Moraga Rd,Mount Diablo Boulevard and Moraga Road,37.892088,-122.119254,0,,1
1198,831198,Mt Diablo Blvd + Paulson Ct,Mount Diablo Boulevard and Paulson Court,37.889655,-122.14991,0,,0
1207,831207,Mt Diablo Blvd + Second St,Mount Diablo Boulevard and Second Street,37.892695,-122.113234,0,,0
1194,831194,Mt Diablo Blvd + Second St,Mount Diablo Boulevard and Second Street,37.892868,-122.113526,0,,1
1192,831192,Mt Diablo Blvd + Stuart St,Mount Diablo Boulevard and Stuart Street,37.89421,-122.108465,0,,0
1209,831209,Mt Diablo Blvd + Willow Dr,Mount Diablo Boulevard and Willow Drive,37.894245,-122.10787,0,,0
1202,831202,Mt Diablo Blvd + Mountain View Dr,Mount Diablo Boulevard and Mountain View Drive,37.890848,-122.127082,0,,1
1200,831200,Mt Diablo Blvd + Village Center,Mount Diablo Boulevard and Village Center,37.888281,-122.134017,0,,1
681,83681,Meadow Ln + Blackfield Dr,Meadow Lane and Blackfield Drive,37.964181,-122.04588,0,,1
675,83675,Meadow Ln + Gelbke Ln,Meadow Lane and Gelbke Lane,37.960705,-122.04284,0,,1
678,83678,Meadow Ln + Lodge Dr,Meadow Lane and Lodge Drive,37.958268,-122.040537,0,,1
674,83674,Meadow Ln + Mayette Ave,Meadow Lane and Mayette Avenue,37.96302,-122.044945,0,,1
677,83677,Meadow Ln + Monument Blvd,Meadow Lane and Monument Boulevard,37.957267,-122.039978,0,,1
679,83679,Meadow Ln + Robin Ln,Meadow Lane and Robin Lane,37.95935,-122.04147,0,,1
676,83676,Meadow Ln + Robin Ln,Meadow Lane and Robin Lane,37.958936,-122.04131,0,,1
680,83680,Meadow Ln + Sunshine Dr,Meadow Lane and Sunshine Drive,37.96133,-122.04326,0,,1
673,83673,Meadow Ln + William Way,Meadow Lane and William Way,37.965889,-122.047753,0,,1
1000,831000,Meadow Rd + Meadow Crest Ln,Meadow Road and Meadow Crest Lane,37.879626,-122.05655,0,,0
1375,831375,Miner Rd + Camino Lenada,Miner Road and Camino Lenada,37.890499,-122.194107,0,,0
1377,831377,Miner Rd + Camino Sobrante,Miner Road and Camino Sobrante,37.900781,-122.190899,0,,0
683,83683,Michigan Blvd + Maryland Dr,Michigan Boulevard and Maryland Drive,37.94328,-121.95231,0,,1
684,83684,Michigan Blvd + Pennsylvania Blvd,Michigan Boulevard and Pennsylvania Boulevard,37.944003,-121.954595,0,,0
686,83686,Michigan Blvd + Washington Blvd,Michigan Boulevard and Washington Boulevard,37.94598,-121.960122,0,,0
682,83682,Michigan Blvd + El Camino Dr,Michigan Boulevard and El Camino Drive,37.942743,-121.950522,0,,0
1367,831367,Miramonte High School,Miramonte High School,37.84035,-122.14544,0,,1
1380,831380,Miner Rd + Tiger Tail Ct,Miner Road and Tiger Tail Court,37.90578,-122.182355,0,,0
1774,831774,Minert Rd + Bancroft Rd,Minert Road and Bancroft Road,37.934148,-122.04594,0,,1
1376,831376,Miner Rd + Camino Don Miguel,Miner Road and Camino Don Miguel,37.896995,-122.19207,0,,0
2192,832192,Miner Rd + Gardiner Ct,Miner Road and Gardiner Court,37.903526,-122.173289,0,,0
1777,831777,Minert Rd + Litkin Dr,Minert Road and Litkin Drive,37.942195,-122.030324,0,,0
1378,831378,Miner Rd + Lombardy Ln,Miner Road and Lombardy Lane,37.902193,-122.190084,0,,0
1775,831775,Minert Rd + Normandy Ln,Minert Road and Normandy Lane,37.937856,-122.038807,0,,0
1381,831381,Miner Rd + Sycamore Rd,Miner Road and Sycamore Road,37.906405,-122.179157,0,,0
1776,831776,Minert Rd + Weaver Ln,Minert Road and Weaver Lane,37.939573,-122.03545,0,,1
1781,831781,Mitchell Dr + Oak Grove Rd,Mitchell Drive and Oak Grove Road,37.932018,-122.019734,0,,1
1782,831782,Mitchell Dr + Oak Grove Rd,Mitchell Drive and Oak Grove Road,37.931991,-122.020012,0,,1
1778,831778,Mitchell Dr + Park And Ride Lot,Mitchell Drive and Park And Ride Lot,37.929713,-122.023927,0,,1
1779,831779,Mitchell Dr + Park And Ride Lot,Mitchell Drive and Park And Ride Lot,37.929813,-122.023967,0,,1
687,83687,Michigan Blvd + Round Tree Way,Michigan Boulevard and Round Tree Way,37.946674,-121.961831,0,,1
1780,831780,Mitchell Dr + N Wiget Ln,Mitchell Drive and North Wiget Lane,37.928995,-122.025535,0,,1
1379,831379,Miner Rd + Valley View Rd,Miner Road and Valley View Road,37.903965,-122.183845,0,,0
695,83695,Mira Vista Ter + Salvio St,Mira Vista Terrace and Salvio Street,37.975665,-122.037575,0,,1
694,83694,Mira Vista Ter + Willow Pass Rd,Mira Vista Terrace and Willow Pass Road,37.975215,-122.037629,0,,1
688,83688,Michigan Blvd + Ygnacio Valley Rd,Michigan Boulevard and Ygnacio Valley Road,37.947336,-121.963199,0,,1
1339,831339,Moraga Rd + Alta Mesa Dr,Moraga Road and Alta Mesa Drive,37.83774,-122.125692,0,,1
1354,831354,Moraga Rd + Alta Mesa Dr,Moraga Road and Alta Mesa Drive,37.837761,-122.126053,0,,1
1357,831357,Moraga Way + Camino Ricardo,Moraga Way and Camino Ricardo,37.837171,-122.134514,0,,1
1384,831384,Moraga Way + Casa Vieja,Moraga Way and Casa Vieja,37.862245,-122.168647,0,,0
1473,831473,Monument Blvd + Contra Costa Blvd,Monument Boulevard and Contra Costa Boulevard,37.945251,-122.05953,0,,0
697,83697,Mohr Ln + Del Rio Cir,Mohr Lane and Del Rio Circle,37.946041,-122.047729,0,,1
705,83705,Mohr Ln + Del Rio Cir,Mohr Lane and Del Rio Circle,37.945851,-122.045524,0,,1
699,83699,Mohr Ln + Del Rio Ct,Mohr Lane and Del Rio Court,37.94378,-122.045105,0,,1
698,83698,Mohr Ln + Del Rio Cir,Mohr Lane and Del Rio Circle,37.945728,-122.045484,0,,1
706,83706,Mohr Ln + Del Rio Cir,Mohr Lane and Del Rio Circle,37.946182,-122.048066,0,,1
1655,831655,Montevideo Dr + Canal,Montevideo Drive and Canal,37.753716,-121.947184,0,,1
1392,831392,Moraga Way + El Corte,Moraga Way and El Corte,37.845118,-122.149732,0,,1
704,83704,Mohr Ln + Hidden Creek Town Homes,Mohr Lane and Hidden Creek Town Homes,37.94462,-122.04443,0,,0
701,83701,Mohr Ln + Bentley St,Mohr Lane and Bentley Street,37.939076,-122.045544,0,,1
707,83707,Mohr Ln + Monument Blvd,Mohr Lane and Monument Boulevard,37.947506,-122.050515,0,,1
696,83696,Mohr Ln + Monument Blvd,Mohr Lane and Monument Boulevard,37.947396,-122.05059,0,,1
702,83702,Mohr Ln + Nuala St,Mohr Lane and Nuala Street,37.939565,-122.045504,0,,1
703,83703,Mohr Ln + Wicket Ct,Mohr Lane and Wicket Court,37.941589,-122.045121,0,,1
700,83700,Mohr Ln + Wicket Ct,Mohr Lane and Wicket Court,37.941571,-122.045185,0,,1
2118,832118,Monument Blvd + Monument Ct And Systron Dr,Monument Boulevard between Monument Court and Systron Drive,37.963088,-122.031615,0,,1
1783,831783,Montego + San Marco Apartments,Montego and San Marco Apartments,37.908693,-122.047867,0,,1
2176,832176,Monument Blvd + Studio 6 Concord,Monument Boulevard and Studio Six Concord,37.950898,-122.046635,0,,1
1786,831786,Montego + Satellite Senior Homes,Montego and Satellite Senior Homes,37.910731,-122.041589,0,,1
1654,831654,Montevideo Dr + Broadmoor Dr,Montevideo Drive and Broadmoor Drive,37.752763,-121.949807,0,,1
2117,832117,Monument Blvd + Detroit Ave,Monument Boulevard and Detroit Avenue,37.959576,-122.034219,0,,1
2116,832116,Monument Blvd + Detroit Ave,Monument Boulevard and Detroit Avenue,37.959925,-122.034099,0,,1
718,83718,Monument Blvd + Lacey Ln,Monument Boulevard and Lacey Lane,37.95356,-122.04282,0,,1
712,83712,Monument Blvd + Lacey Ln,Monument Boulevard and Lacey Lane,37.953595,-122.043119,0,,1
710,83710,Monument Blvd + Meadow Ln,Monument Boulevard and Meadow Lane,37.957036,-122.038192,0,,1
715,83715,Monument Blvd + Mohr Ln,Monument Boulevard and Mohr Lane,37.94769,-122.051305,0,,1
714,83714,Monument Blvd + Mohr Ln,Monument Boulevard and Mohr Lane,37.948249,-122.050759,0,,1
708,83708,Monument Blvd + Oakmead Ave,Monument Boulevard and Oakmead Avenue,37.968421,-122.03229,0,,1
717,83717,Monument Blvd + Reganti Dr,Monument Boulevard and Reganti Drive,37.952443,-122.04439,0,,1
1653,831653,Montevideo Dr + San Ramon Valley Blvd,Montevideo Drive and San Ramon Valley Boulevard,37.7473,-121.957119,0,,1
1657,831657,Montevideo Dr + San Ramon Valley Blvd,Montevideo Drive and San Ramon Valley Boulevard,37.747348,-121.957475,0,,1
1785,831785,Montego + Tampico,Montego and Tampico,37.910224,-122.043778,0,,1
1784,831784,Montego + Tampico,Montego and Tampico,37.910087,-122.045647,0,,1
1788,831788,Montego + Tampico,Montego and Tampico,37.91032,-122.04306,0,,1
713,83713,Monument Blvd + Victory Ln,Monument Boulevard and Victory Lane,37.950759,-122.04728,0,,1
711,83711,Monument Blvd + Virginia Ln,Monument Boulevard and Virginia Lane,37.954366,-122.042007,0,,1
2115,832115,Monument Blvd + Walters Way,Monument Boulevard and Walters Way,37.963358,-122.031774,0,,1
719,83719,Monument Blvd + Oak Grove Rd,Monument Boulevard and Oak Grove Road,37.95681,-122.038132,0,,1
1383,831383,Moraga Way + Mcdonnell Nursery,Moraga Way and McDonnell Nursery,37.865405,-122.174727,0,,0
1401,831401,Moraga Way + Holy Shepherd Lutheran Church,Moraga Way and Holy Shepherd Lutheran Church,37.86041,-122.165209,0,,0
1399,831399,Moraga Way + Ardor Dr,Moraga Way and Ardor Drive,37.857898,-122.157839,0,,0
1305,831305,Morello Ave + Arnold Dr,Morello Avenue and Arnold Drive,37.994798,-122.100439,0,,1
1312,831312,Morello Ave + Arnold Dr,Morello Avenue and Arnold Drive,37.994655,-122.100479,0,,1
1342,831342,Moraga Rd + Ascot Dr,Moraga Road and Ascot Drive,37.854798,-122.124857,0,,1
1351,831351,Moraga Rd + Ascot Dr,Moraga Road and Ascot Drive,37.85491,-122.125015,0,,1
1403,831403,Moraga Way + Brookside Dr,Moraga Way and Brookside Drive,37.865583,-122.174647,0,,0
1186,831186,Moraga Rd + Brook St,Moraga Road and Brook Street,37.888661,-122.11836,0,,1
1344,831344,Moraga Rd + Buckingham Dr,Moraga Road and Buckingham Drive,37.864931,-122.124082,0,,0
1349,831349,Moraga Rd + Buckingham Dr,Moraga Road and Buckingham Drive,37.864716,-122.12426,0,,1
1345,831345,Moraga Rd + Campolindo Dr,Moraga Road and Campolindo Drive,37.868221,-122.125215,0,,1
1348,831348,Moraga Rd + Campolindo Dr,Moraga Road and Campolindo Drive,37.868015,-122.125274,0,,1
1340,831340,Moraga Rd + Corliss Dr,Moraga Road and Corliss Drive,37.846848,-122.12593,0,,1
1353,831353,Moraga Rd + Corliss Dr,Moraga Road and Corliss Drive,37.84692,-122.126168,0,,1
1394,831394,Moraga Way + Coral Dr,Moraga Way and Coral Drive,37.844718,-122.148739,0,,0
1341,831341,Moraga Rd + Devin Dr,Moraga Road and Devin Drive,37.851215,-122.125175,0,,0
1352,831352,Moraga Rd + Devin Dr,Moraga Road and Devin Drive,37.850704,-122.125466,0,,1
1405,831405,Moraga Way + Eastwood Dr,Moraga Way and Eastwood Drive,37.84341,-122.146275,0,,0
1391,831391,Moraga Way + El Camino Moraga,Moraga Way and El Camino Moraga,37.847836,-122.152514,0,,0
1393,831393,Moraga Way + Estabueno,Moraga Way and Estabueno,37.843541,-122.146732,0,,1
1308,831308,Morello Ave + Gilrix Ct,Morello Avenue and Gilrix Court,38.008093,-122.10179,0,,0
1402,831402,Moraga Way + Glorietta Blvd,Moraga Way and Glorietta Boulevard,37.862403,-122.168824,0,,0
1398,831398,Moraga Way + Hall Dr,Moraga Way and Hall Drive,37.856365,-122.155175,0,,0
1358,831358,Moraga Way + Hardie Dr,Moraga Way and Hardie Drive,37.841278,-122.142327,0,,1
1188,831188,Moraga Rd + Herman Dr,Moraga Road and Herman Drive,37.8853,-122.11836,0,,1
1397,831397,Moraga Way + Ivy Dr,Moraga Way and Ivy Drive,37.854806,-122.152772,0,,0
1389,831389,Moraga Way + Ivy Dr,Moraga Way and Ivy Drive,37.85416,-122.152394,0,,0
1343,831343,Moraga Rd + Kendall Cir,Moraga Road and Kendall Circle,37.857716,-122.12414,0,,1
1350,831350,Moraga Rd + Kendall Cir,Moraga Road and Kendall Circle,37.858045,-122.124222,0,,1
1385,831385,Moraga Way + Los Cerros,Moraga Way and Los Cerros,37.860433,-122.165547,0,,0
1307,831307,Morello Ave + Marie Ave,Morello Avenue and Marie Avenue,38.003931,-122.10179,0,,0
1310,831310,Morello Ave + Marie Ave,Morello Avenue and Marie Avenue,38.004036,-122.10183,0,,0
1185,831185,Moraga Rd + Mt Diablo Blvd,Moraga Road and Mount Diablo Boulevard,37.89112,-122.118729,0,,1
1306,831306,Morello Ave + Midhill Rd,Morello Avenue and Midhill Road,37.997901,-122.100419,0,,1
1359,831359,Moraga Way + Miramonte Dr,Moraga Way and Miramonte Drive,37.841066,-122.142102,0,,1
1338,831338,Moraga Rd + Moraga Way,Moraga Road and Moraga Way,37.83412,-122.127142,0,,1
1184,831184,Moraga Rd + Moraga Blvd,Moraga Road and Moraga Boulevard,37.889938,-122.11836,0,,1
1355,831355,Moraga Rd + Moraga Way,Moraga Road and Moraga Way,37.834518,-122.127175,0,,1
1386,831386,Moraga Way + Oak Dr,Moraga Way and Oak Drive,37.85878,-122.161375,0,,0
1187,831187,Moraga Rd + O'conner Dr,Moraga Road and O'Conner Drive,37.886731,-122.118102,0,,1
1183,831183,Moraga Rd + Oliver Ct,Moraga Road and Oliver Court,37.883961,-122.118619,0,,1
1404,831404,Moraga Way + Orchard Rd,Moraga Way and Orchard Road,37.871226,-122.177289,0,,0
1382,831382,Moraga Way + Orchard Rd,Moraga Way and Orchard Road,37.871246,-122.177567,0,,0
2129,832129,Moraga Way + Orchard Rd,Moraga Way and Orchard Road,37.859663,-122.1635,0,,0
1309,831309,Morello Ave + Pacheco Blvd,Morello Avenue and Pacheco Boulevard,38.010183,-122.10179,0,,0
2144,832144,Moraga Rd + Rheem Blvd,Moraga Road and Rheem Boulevard,37.861076,-122.125075,0,,1
1360,831360,Moraga Way + St Andrews Dr,Moraga Way and Saint Andrews Drive,37.836993,-122.134592,0,,1
1356,831356,Moraga Way + School St,Moraga Way and School Street,37.835271,-122.130002,0,,1
1396,831396,Moraga Way + Southwaite Ct,Moraga Way and Southwaite Court,37.85203,-122.151719,0,,0
1390,831390,Moraga Way + Southwaite Ct,Moraga Way and Southwaite Court,37.851603,-122.151977,0,,0
1189,831189,Moraga Rd + Tanglewood Dr,Moraga Road and Tanglewood Drive,37.88329,-122.118937,0,,1
1489,831489,Morello Ave + Taylor Blvd,Morello Avenue and Taylor Boulevard,37.961293,-122.078762,0,,1
1490,831490,Morello Ave + Taylor Blvd,Morello Avenue and Taylor Boulevard,37.961646,-122.07908,0,,1
1361,831361,Moraga Way + Viader Dr,Moraga Way and Viader Drive,37.83484,-122.129427,0,,1
